Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Penalties/inv_lb,Penalties/inv_ub,Penalties/equip_lb,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
0.0,0.0,0.0,0.0,923.9384155273438,908.0,965.0,7.436464786529541,30.0,0.0,1.4300016164779663,0.00014331392594613135,10.0,0.9987820982933044,0.9981731176376343,1.0,0.0008612006204202771,0.0,1.0114377737045288,20000.0,-0.16564714908599854,-0.16564714908599854,9.918213095261308e-08,0.0020388958510011435,0.0020388958510011435,0.1275971382856369,69290.7265625,69290.7265625,0.07906744629144669,208.413818359375,160.87338256835938,47.53993606567383,208.41331481933594,95.9631576538086,71.40840911865234,19.78528594970703,8.331831932067871,2.133634090423584,0.30444058775901794,0.04016301780939102,0.004393282812088728,0.1395338922739029,1.0,2.874871253967285,0.0037022982724010944,-33143.1875,0.004393282812088728,-0.12979766726493835,24.381776809692383,0.0,0.028640614822506905,0.0
0.0,0.0,0.0,0.0,924.8348388671875,908.0,965.0,8.079358100891113,30.0,1.0,1.4328131675720215,0.0001824901410145685,10.0,0.9988551139831543,0.9982826113700867,1.0,0.0008095848024822772,0.0,1.014460563659668,40000.0,-0.20066580176353455,-0.03501865267753601,-1.0719299581296582e-07,9.465978655498475e-05,-0.0019442360644461587,0.044555068016052246,52366.81640625,-16923.91015625,109.2916030883789,596.2872314453125,172.00680541992188,215.7413330078125,387.7481384277344,51.57987594604492,71.34835052490234,20.04279327392578,8.243243217468262,2.5459396839141846,0.26539456844329834,0.036600276827812195,0.0030855482909828424,0.10178854316473007,1.0,3.8173625469207764,0.001411985489539802,-23940.1953125,0.0030855482909828424,-0.23791387677192688,33.82186508178711,0.0,0.02431734837591648,0.0
0.0,0.0,0.0,0.0,924.7247314453125,908.0,965.0,8.01814079284668,30.0,2.0,1.4632521867752075,0.00018278832430951297,10.0,0.9987730979919434,0.9981595873832703,1.0,0.0008675788412801921,0.0,1.0461688041687012,60000.0,-0.2538995146751404,-0.053233712911605835,1.785278271881907e-07,1.5041572623886168e-05,-7.961821393109858e-05,0.01497946958988905,41158.28125,-11208.53515625,206.61187744140625,1040.9732666015625,244.89732360839844,199.659423828125,444.5567321777344,44.98863220214844,71.24024200439453,19.95695686340332,8.36987018585205,2.3571689128875732,0.24223311245441437,0.04188838228583336,0.003599543357267976,0.1064331904053688,1.0,5.170227527618408,0.0011097330134361982,-15242.482421875,0.003599543357267976,-0.3636341392993927,53.10837936401367,0.0,0.01940588653087616,0.0
0.0,0.0,0.0,0.0,925.0529174804688,908.0,965.0,8.2109375,30.0,3.0,1.4741212129592896,0.00018072675447911024,10.0,1.0017229318618774,1.0,1.002584457397461,0.0012183249928057194,0.0,1.0574116706848145,80000.0,-0.21738816797733307,0.03651134669780731,-6.179809730610941e-08,1.1648394320218358e-06,-1.3876733191864332e-05,0.005218048579990864,29508.583984375,-11649.697265625,259.6578063964844,1381.078857421875,157.7144012451172,182.26495361328125,339.9793701171875,58.82710266113281,71.14302062988281,20.01388931274414,8.457207679748535,3.0762360095977783,0.26396700739860535,0.031479816883802414,0.002113433787599206,0.08335892856121063,1.0,4.31993293762207,3.1679170206189156e-05,-19385.36328125,0.002113433787599206,0.29494810104370117,41.788970947265625,0.0,0.02187681756913662,0.0
0.0,0.0,0.0,0.0,925.5660400390625,907.0,965.0,8.485740661621094,30.0,4.0,1.4819177389144897,0.00017855058831628412,10.0,0.9989147186279297,0.9983720779418945,1.0,0.0007674098014831543,0.0,1.0664567947387695,100000.0,-0.220122829079628,-0.002734661102294922,1.9836425835251248e-08,2.0355791718884575e-07,-9.6128151483299e-07,0.0021741166710853577,21649.20703125,-7859.376953125,309.062744140625,1738.1373291015625,179.95901489257812,176.99240112304688,356.951416015625,56.030033111572266,71.0288314819336,20.113813400268555,8.474474906921387,3.0134336948394775,0.27352920174598694,0.030174732208251953,0.0022024433128535748,0.08843402564525604,1.0,3.8640894889831543,0.00014739297330379486,-20747.9765625,0.0022024433128535748,0.28342536091804504,39.08903503417969,0.0,0.022619733586907387,0.0
0.0,0.0,0.0,0.0,925.9066772460938,907.0,965.0,8.68705940246582,30.0,5.0,1.484578013420105,0.00019021450134459883,10.0,0.9985677599906921,0.997851550579071,1.0,0.0010127887362614274,0.0,1.0687922239303589,120000.0,-0.1788988560438156,0.04122397303581238,-8.85009754370003e-08,3.495842548772998e-08,-1.6859949170111577e-07,0.0008882889524102211,14724.431640625,-6924.775390625,349.9775390625,2030.34423828125,170.24435424804688,121.85254669189453,292.0968933105469,68.47042846679688,70.88938903808594,20.150400161743164,8.499249458312988,3.5086121559143066,0.26246508955955505,0.022867564111948013,0.001624637981876731,0.08245476335287094,1.0,3.37400484085083,0.00033301825169473886,-28176.162109375,0.001624637981876731,0.19288837909698486,28.805635452270508,0.0,0.026349734514951706,0.0
0.0,0.0,0.0,0.0,926.1572265625,907.0,966.0,8.887322425842285,30.0,6.0,1.5062509775161743,0.00018597827875055373,10.0,0.9997097849845886,0.9995646476745605,1.0,0.0002052270428976044,0.0,1.091840147972107,140000.0,-0.1436447650194168,0.035254091024398804,2.716064386731887e-07,7.729896722707963e-09,-2.722852876502202e-08,0.0004009088152088225,10171.3125,-4553.119140625,383.87908935546875,2301.83203125,151.50701904296875,119.80963897705078,271.316650390625,73.714599609375,70.84941864013672,20.219005584716797,8.479837417602539,3.5266098976135254,0.2648489773273468,0.024378789588809013,0.0016080978093668818,0.08065074682235718,1.0,2.835214376449585,0.0005580567521974444,-39752.70703125,0.0016080978093668818,0.1464604139328003,20.428394317626953,0.0,0.03128944709897041,0.0
0.0,0.0,0.0,0.0,926.551025390625,907.0,966.0,9.058100700378418,30.0,7.0,1.5307493209838867,0.00018105712661053985,10.0,1.0017441511154175,1.0,1.0026161670684814,0.0012332729529589415,0.0,1.1185494661331177,160000.0,-0.14343270659446716,0.000212058424949646,8.16345249177175e-08,1.5444282519538888e-09,-6.185468470754074e-09,0.00013419076276477426,7591.02734375,-2580.28515625,405.7106628417969,2570.095703125,152.6851348876953,115.4526138305664,268.13775634765625,74.58853149414062,70.75619506835938,20.34891128540039,8.467530250549316,3.9925670623779297,0.27055156230926514,0.022465793415904045,0.001254648668691516,0.06496518105268478,1.0,2.53749942779541,0.0008564470335841179,-52464.07421875,0.001254648668691516,0.07854358851909637,15.492391586303711,0.0,0.035929881036281586,0.0
0.0,0.0,0.0,0.0,927.015869140625,907.0,966.0,9.323116302490234,30.0,8.0,1.5520811080932617,0.00020263908663764596,10.0,0.999975860118866,0.9999637007713318,1.0,1.711172444629483e-05,0.0,1.1434170007705688,180000.0,-0.13892380893230438,0.004508897662162781,-7.019043124500968e-08,1.8227305220719359e-09,2.783022701180471e-10,6.336440128507093e-05,6435.0693359375,-1155.9580078125,423.1271057128906,2838.653564453125,150.23707580566406,118.20728302001953,268.4443664550781,74.50333404541016,70.71138000488281,20.51367950439453,8.424757957458496,3.8096749782562256,0.24804459512233734,0.01820448786020279,0.0013780054869130254,0.08336137235164642,1.0,2.695265054702759,0.0010515630710870028,-55017.25,0.0013780054869130254,0.06948129832744598,14.788676261901855,0.0,0.03677479922771454,0.0
0.0,0.0,0.0,0.0,927.5316772460938,907.0,969.0,9.590507507324219,30.0,9.0,1.5867406129837036,0.00015897325647529215,10.0,1.0003818273544312,1.0,1.000572681427002,0.00026996462838724256,0.0,1.1848247051239014,200000.0,-0.14797796308994293,-0.00905415415763855,-2.403259315997275e-07,1.472538202484941e-09,-3.5019231958699493e-10,2.438851515762508e-05,6283.10595703125,-151.96337890625,432.4031066894531,3110.613037109375,148.3824005126953,123.43553924560547,271.81793212890625,73.57865905761719,70.6358871459961,20.7127628326416,8.353153228759766,3.6752781867980957,0.27078065276145935,0.019834624603390694,0.0014806302497163415,0.08529503643512726,1.0,2.779306411743164,0.001310832565650344,-42992.60546875,0.0014806302497163415,0.05671936273574829,18.946584701538086,0.0,0.03248998522758484,0.0
0.0,0.0,0.0,0.0,928.2498168945312,907.0,969.0,9.94898796081543,30.0,10.0,1.587060570716858,0.00017316338198725134,10.0,1.000345230102539,1.0,1.0005179643630981,0.0002441707474645227,0.0,1.1861337423324585,220000.0,-0.10004163533449173,0.0479363277554512,-1.4495849143258965e-07,1.6511491063297967e-09,1.7861090384485578e-10,-1.8454562450642698e-05,6384.37841796875,101.2724609375,437.7919006347656,3374.80908203125,148.9247283935547,115.15945434570312,264.0841979980469,75.7334213256836,70.51897430419922,20.94130516052246,8.269587516784668,2.8183672428131104,0.2835301458835602,0.031953901052474976,0.0025178687646985054,0.0990670770406723,1.0,1.6938209533691406,0.0021044588647782803,-93095.234375,0.0025178687646985054,-0.06019141525030136,8.763714790344238,0.0,0.047771722078323364,0.0
0.0,0.0,0.0,0.0,928.8768920898438,907.0,970.0,10.216126441955566,30.0,11.0,1.6103821992874146,0.00017579160339664668,10.0,0.9995971322059631,0.9993957281112671,1.0,0.00028485647635534406,0.0,1.2166320085525513,240000.0,-0.17687095701694489,-0.07682932168245316,-9.841919279551803e-08,1.739615229645608e-09,8.846612331581127e-11,-3.3339129004161805e-06,6637.2392578125,252.86083984375,448.35589599609375,3639.071044921875,151.38742065429688,112.73357391357422,264.1210021972656,75.72286987304688,70.42192077636719,21.14389419555664,8.19294261932373,3.4836413860321045,0.24041898548603058,0.023102261126041412,0.0016480123158544302,0.08437678217887878,1.0,3.228201389312744,0.001424476969987154,-37480.11328125,0.0016480123158544302,-0.06980425119400024,21.79804039001465,0.0,0.03029048815369606,0.0
0.0,0.0,0.0,0.0,929.5682373046875,907.0,970.0,10.504683494567871,30.0,12.0,1.602739691734314,0.0001529153378214687,10.0,1.000985026359558,1.0,1.0014774799346924,0.000696490693371743,0.0,1.2085295915603638,260000.0,-0.08864765614271164,0.08822330087423325,2.0904541031541157e-07,1.7070392877016616e-09,-3.257594194394642e-11,-3.82288953915122e-06,6836.6904296875,199.451171875,454.2106018066406,3910.322509765625,152.71702575683594,118.36126708984375,271.0782775878906,73.77942657470703,70.2120590209961,21.337491989135742,8.124624252319336,3.661783456802368,0.308970183134079,0.01948450691998005,0.00149156351108104,0.08928210288286209,1.0,1.6744874715805054,0.001049557002261281,-90377.6328125,0.00149156351108104,-0.06325941532850266,9.053606033325195,0.0,0.047000687569379807,0.0
0.0,0.0,0.0,0.0,930.1793212890625,907.0,970.0,10.723715782165527,30.0,13.0,1.60555899143219,0.00018550065578892827,10.0,1.0002893209457397,1.0,1.0004338026046753,0.0002044965367531404,0.0,1.2134336233139038,280000.0,-0.13205036520957947,-0.04340270906686783,1.7776488903109566e-07,1.7455513701136738e-09,3.8512082412012205e-11,6.485026915470371e-07,6670.4873046875,-166.203125,456.3651428222656,4189.94140625,161.54873657226562,117.91910552978516,279.46783447265625,71.56458282470703,70.02156066894531,21.50118064880371,8.062955856323242,3.433767557144165,0.24626849591732025,0.024072110652923584,0.0016962334048002958,0.08094103634357452,1.0,2.845648765563965,0.0007594777271151543,-45698.7109375,0.0016962334048002958,0.1295972317457199,17.92937469482422,0.0,0.03339891880750656,0.0
0.0,0.0,0.0,0.0,930.7899169921875,907.0,970.0,10.9243745803833,30.0,14.0,1.629677653312683,0.00014201237354427576,10.0,0.9998812079429626,0.9998217821121216,1.0,8.401271770708263e-05,0.0,1.2484508752822876,300000.0,-0.071774922311306,0.06027544289827347,4.928588737129758e-07,1.7514075745239666e-09,5.856204410292776e-12,-1.7153575981865288e-06,6747.5068359375,77.01953125,453.4855041503906,4467.822265625,158.5851593017578,119.16967010498047,277.75482177734375,72.00595092773438,69.82923126220703,21.652751922607422,8.013914108276367,4.081618309020996,0.3203456997871399,0.01688065379858017,0.0012004983145743608,0.08326158672571182,1.0,1.33389413356781,0.001196865108795464,-155577.484375,0.0012004983145743608,-0.004377239849418402,5.273612022399902,0.0,0.061583008617162704,0.0
0.0,0.0,0.0,0.0,931.8458862304688,907.0,970.0,11.12965202331543,30.0,15.0,1.6507614850997925,0.00019401185272727162,10.0,0.999555766582489,0.9993336200714111,1.0,0.0003141344932373613,0.0,1.2807546854019165,320000.0,-0.13809163868427277,-0.06631671637296677,-1.525878978725359e-08,1.7444380384645797e-09,-6.969536059386883e-12,-5.904503836973163e-07,6869.79150390625,122.28466796875,456.308837890625,4730.71923828125,152.64581298828125,110.10941314697266,262.7552185058594,76.11647033691406,69.529296875,21.9375,7.921899795532227,3.006274938583374,0.27965065836906433,0.03125167265534401,0.002212944906204939,0.08842423558235168,1.0,2.2037813663482666,0.0012460995931178331,-71379.0,0.002212944906204939,-0.10554233193397522,11.521163940429688,0.0,0.04166455939412117,0.0
0.0,0.0,0.0,0.0,932.8673095703125,907.0,971.0,11.317821502685547,30.0,16.0,1.667409896850586,0.00016871246043592691,10.0,0.9999523162841797,0.9999285340309143,1.0,3.3689404517645016e-05,0.0,1.3151060342788696,340000.0,-0.1447494626045227,-0.006657823920249939,2.136230534688366e-07,1.70962077827852e-09,-3.4817260186059684e-11,1.8072040575134452e-06,7189.51025390625,319.71875,454.88775634765625,4986.41015625,153.68748474121094,101.87759399414062,255.56507873535156,78.25794982910156,69.24600219726562,22.20870018005371,7.837900161743164,2.539827346801758,0.2539290487766266,0.03432783856987953,0.0031004175543785095,0.10164512693881989,1.0,3.1452667713165283,0.002465666737407446,-39049.2578125,0.0031004175543785095,0.1157490611076355,21.107254028320312,0.0,0.03078216128051281,0.0
0.0,0.0,0.0,0.0,934.132080078125,907.0,971.0,11.435900688171387,30.0,17.0,1.697909951210022,0.0001930145372170955,10.0,0.9993168711662292,0.9989752769470215,1.0,0.0004830590623896569,0.0,1.3657073974609375,360000.0,-0.1492539644241333,-0.004504501819610596,-2.0294189084779646e-07,1.7547852060317837e-09,4.516442775326368e-11,7.21002265891002e-07,6888.96728515625,-300.54296875,450.74786376953125,5278.67919921875,193.36708068847656,98.7428207397461,292.1098937988281,68.4673843383789,68.90779876708984,22.533899307250977,7.690100193023682,4.024443626403809,0.23692111670970917,0.02487478405237198,0.0012348515447229147,0.061068806797266006,1.0,3.0488739013671875,0.0010060413042083383,-44240.2734375,0.0012348515447229147,0.06538163125514984,18.68254280090332,0.0,0.03271877393126488,0.0
0.0,0.0,0.0,0.0,935.3569946289062,907.0,971.0,11.501389503479004,30.0,18.0,1.7254753112792969,0.00019949395209550858,10.0,1.0003076791763306,1.0,1.0004615783691406,0.00021759013179689646,0.0,1.417969822883606,380000.0,-0.14511479437351227,0.004139170050621033,1.1520386067331856e-07,1.692776696593512e-09,-6.200850943827163e-11,-1.8276881746714935e-05,6919.4853515625,30.51806640625,451.287109375,5561.6640625,190.33290100097656,92.53156280517578,282.8644714355469,70.70523834228516,68.53500366210938,22.83209991455078,7.552499771118164,3.812432289123535,0.2480497658252716,0.023237789049744606,0.0013760130386799574,0.07496313005685806,1.0,3.020131826400757,0.0012680349173024297,-46398.0234375,0.0013760130386799574,-0.04391670972108841,17.86174201965332,0.0,0.03346209228038788,0.0
0.0,0.0,0.0,0.0,936.5582275390625,907.0,971.0,11.527827262878418,30.0,19.0,1.7295020818710327,0.00019425188656896353,10.0,1.0003199577331543,1.0,1.0004799365997314,0.00022624428675044328,0.0,1.4469256401062012,400000.0,-0.1118297278881073,0.03328506648540497,-2.258300781932121e-07,1.8790635714083237e-09,1.8628687481481165e-10,-5.309295738697983e-05,7059.52099609375,140.03564453125,453.260009765625,5845.2978515625,192.02349853515625,91.47769165039062,283.5011901855469,70.54644012451172,68.16110229492188,23.125900268554688,7.4079999923706055,3.266329050064087,0.2608172595500946,0.03218434005975723,0.0018745965790003538,0.07834500074386597,1.0,2.3119759559631348,0.0015763581031933427,-73193.8515625,0.0018745965790003538,-0.058187391608953476,11.352566719055176,0.0,0.041972801089286804,0.0
0.0,0.0,0.0,0.0,937.8026123046875,907.0,971.0,11.434616088867188,30.0,20.0,1.7242296934127808,0.00017633808602113277,10.0,1.0002855062484741,1.0,1.0004280805587769,0.00020179915009066463,0.0,1.4596766233444214,420000.0,-0.11908870190382004,-0.007258974015712738,1.6403198799253005e-07,1.7037172783673782e-09,-1.753462930409455e-10,-4.137938844905875e-07,6900.36962890625,-159.1513671875,459.5231018066406,6125.0703125,189.9409942626953,89.67350769042969,279.614501953125,71.52704620361328,67.8218994140625,23.433399200439453,7.2565999031066895,4.151004314422607,0.27404916286468506,0.023159680888056755,0.0011606997577473521,0.060792647302150726,1.0,2.0959675312042236,0.000991371227428317,-76417.1015625,0.0011606997577473521,-0.04296813905239105,10.903428077697754,0.0,0.04282855987548828,0.0
0.0,0.0,0.0,0.0,939.0877075195312,907.0,971.0,11.190567016601562,30.0,21.0,1.7176131010055542,0.00020573819347191602,10.0,1.0015310049057007,1.0,1.0022964477539062,0.0010825558565557003,0.0,1.4839502573013306,440000.0,-0.11066516488790512,0.008423537015914917,-1.5258788677030566e-09,1.8338361940095638e-09,1.3011891564218558e-10,-1.6761905641260455e-08,6299.75537109375,-600.6142578125,449.1509094238281,6407.708984375,188.5945281982422,93.88197326660156,282.47650146484375,70.80235290527344,67.41110229492188,23.750499725341797,7.096099853515625,15.428784370422363,0.24329820275306702,0.006058709695935249,8.400688238907605e-05,0.017470218241214752,1.0,2.585164785385132,7.050281419651583e-05,-66675.8125,8.400688238907605e-05,-0.01300876121968031,12.531621932983398,0.0,0.03994949907064438,0.0
